display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
1766257,Part Time Finance Manager,Not Specified,Worcestershire,Worcestershire,Worcestershire,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>RM Recruit is delighted to be supporting a charitable organisation in the appointment of an Interim Finance Manager for an initial six-month period.</p> <p>This is a flexible, part-time opportunity for an experienced finance professional who can quickly take ownership of a busy finance function. </p> <p>Reporting to the CEO, you will oversee the day-to-day finance function, ensuring accurate and timely financial information and providing advice and support to budget holders and senior stakeholders.</p> <p><strong>Main duties include</strong>:</p> <ul> <li>Producing monthly management accounts, including journals, accruals, prepayments, recharges, depreciation and fund analysis.</li> <li>P",c09bec3ef5c660f9,ref:1766257,False,False
1778976,Financial Reporting Analyst,Wantage,Oxfordshire,Oxfordshire,Oxfordshire,YES,I.T. & Communications,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Financial Reporting Analyst Oxfordshire </strong></p> <p>A well-established organisation in Oxfordshire is looking for a Senior Financial Regulations Reporting Analyst to join its finance team.</p> <p>This is a specialist role focused on ensuring full compliance with an externally imposed financial regulatory framework, including detailed spend cap requirements. You will work closely with the Financial Regulations Reporting and Compliance Manager and the wider finance team, supporting decision-making up to CFO and senior leadership level.</p> <p><strong>What you will be doing</strong></p> <ul> <li>Preparing compliant regulatory submissions, ensuring they are accurate, on time and ",9689d288b5d07aa5,ref:1778976,False,False
1778966,Corporoate Account Handler,Bristol,Somerset,Bristol & Bath,Bristol & Bath,YES,Insurance & Superannuation,35000.00,50000.00,Annual,35000.0,50000.0,,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p><strong>Job Title:</strong> Corporate Account Handler</p> <p><strong>Location:</strong> Bristol</p> <p><strong>Salary:</strong> £35,000 - £50,000</p> <p><strong>Benefits:</strong> Hybrid working (2-3 days in office), modern office environment</p> <p></p> <p><strong>About the Company:</strong></p> <p>You'll be joining a well-established and growing insurance intermediary with a strong reputation in the commercial and corporate space. The business has continued to expand its South West presence, combining local market expertise with national reach. Known for its collaborative culture, the firm offers a supportive environment where individuals are trusted, developed, and given exposure to hi",002d72ec64d46adf,ref:1778966,False,False
1767485,Finance Officer,Ely,Cambridgeshire,Cambridgeshire,Cambridgeshire,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,3,purchase ledger; sales ledger; credit control,LIKELY_IN,family title is a strong inclusion signal,"<p>We are seeking an experienced Finance Officer to lead and develop the finance function within a small, friendly and growing business.</p> <p></p> <p>Reporting to the Managing Directors, the Finance Officer will provide accurate financial and project information, maintain robust financial controls, support statutory compliance and contribute to business growth. A new full-time Purchase Ledger Clerk will report to this role, giving you the opportunity to develop your leadership skills and help shape the future accounts function.</p> <p></p> <p>This is a long-term career opportunity for someone who is accurate, confidential, adaptable and proactive, with a genuine interest in improving finan",f0ef75131ad6e014,ref:1767485,False,False
1765204,Financial Adviser,Liverpool,Merseyside,Merseyside - Liverpool,Merseyside - Liverpool,YES,Banking & Financial Services,75000.00,75000.00,Annual,75000.0,75000.0,6600.0,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>A fantastic opportunity for either a Diploma or Chartered Adviser to join a progressive Wealth Management firm, looking to further its presence in the Liverpool/Warrington/Cheshire area. You will have the opportunity to work with existing HNW clients as well as being provided with new client opportunities . It is a hybrid role covering Liverpool and the surrounding areas. Client meetings will be carried out either remotely or face to face.</p> <p>Ideal for an experienced Financial Adviser looking for the next move in their career, advising and supporting HNW clients with their investment/advice needs.</p> <p><strong>Key Responsibilities </strong></p> <ul> <li>Achieve your agreed individua",5002f0be30d5b269,ref:1765204,False,False
1765202,Financial Adviser,Chester,Cheshire,Cheshire - West,Cheshire - West,YES,Banking & Financial Services,75000.00,75000.00,Annual,75000.0,75000.0,6600.0,structured,">£45,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £45,000","<p>A fantastic opportunity for either a Diploma or Chartered Adviser to join a progressive Wealth Management firm, looking to further its presence in the Chester/Cheshire area. You will have the opportunity to work with existing HNW clients as well as being provided with new client opportunities . It is a hybrid role covering Chester and the surrounding areas. Client meetings will be carried out either remotely or face to face.</p> <p>Ideal for an experienced Financial Adviser looking for the next move in their career, advising and supporting HNW clients with their investment/advice needs. </p> <p><strong>Key Responsibilities </strong></p> <ul> <li>Achieve your agreed individual targets, in ",f0c34b2ffc1d712f,ref:1765202,False,False
1734190,Finance Manager,Edinburgh,Midlothian,Scotland Central - Edinburgh & Lothians,Scotland Central - Edinburgh & Lothians,YES,Accounting,45000.00,50000.00,Annual,45000.0,50000.0,50000.0,structured,">£45,000 OUT",TITLE,3,accounts payable; accounts receivable; credit control,OUT_SALARY,"annualised salary exceeds £45,000","<p>Group Finance Manager</p> <p><strong>Edinburgh (Hybrid Working)</strong><br /><strong>£45,000 - £50,000 per annum</strong><br /><strong>Full-Time Permanent</strong></p> <p>The Opportunity</p> <p>Reed Finance are delighted to be working with a growing multi-entity organisation to recruit a <strong>Group Finance Manager</strong>.</p> <p>This is an excellent opportunity for an ambitious Finance Manager, Senior Management Accountant, or Assistant Financial Controller who is looking to take ownership of a broad finance role with responsibility for financial reporting, cashflow management, team leadership, financial controls, and continuous improvement.</p> <p>Reporting directly to the Group Fi",57e0dc8ae329e2a2,ref:1734190,False,False
1734189,CRM Account Manager,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Freelance CRM Account Manager</strong></p> <p><strong>£300 Day Rate Flexible Working Part-Time 3 month initial contract UK Based Only</strong></p> <p>This is an opportunity to join a growing specialist CRM and retention consultancy supporting ambitious DTC and e-commerce brands. You'll take ownership of client relationships, coordinate delivery across an established execution team, and play a key role in ensuring CRM programmes deliver measurable commercial impact.</p> <p><strong>The Company</strong></p> <p>They are a specialist CRM and retention consultancy working with e-commerce and direct-to-consumer brands to improve customer engagement, retention and lifetime value. Their ex",c17ba90ec5e0d63f,ref:1734189,False,False
1770535,Purhase Ledger Clerk - Part or Full Time,Bradford,Yorkshire,Yorkshire - West,Yorkshire - West,YES,Accounting,,,Annual,,,,missing,missing/unknown,TITLE,3,purchase ledger; sales ledger; payment runs,LIKELY_IN,family title is a strong inclusion signal,"<p>JHE & Partners are delighted to be working exclusively with a well-established business in Bradford who are looking for a purchase ledger clerk to join their team on a permanent basis. This is a key role for an experienced ledger clerk or accounts assistant, looking for an end-to-end ledger role working in a small team of four in finance.</p> <p>The role is fully office-based but the client is open to full or part-time hours, however this would need to be over 5 days.</p> <p>Reporting into the finance supervisor, the chosen candidate will have full ledger responsibility for two businesses within the group on an end-to-end basis. Depending on experience, there can be wider duties to undert",2121ac325f447a11,ref:1770535,False,False
1734485,Financial Planning Administrator,Not Specified,London,London,London,YES,Banking & Financial Services,40000.00,40000.00,Annual,40000.0,40000.0,,structured,£30k–£40k,TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Job title: </strong>Financial Planning Administrator</p> <p><strong>Industry:</strong> Financial Services</p> <p><strong>Location: </strong>Central London</p> <p><strong>Salary: </strong>£40,000</p> <p><strong>Job reference: </strong>10554</p> <p><strong>Ready to take your Financial Planning Administration experience to the next level?</strong></p> <p><strong>Description: Financial Planning Administrator</strong></p> <p>Recruit UK are working with a well-respected financial management firm in London, offering an excellent opportunity for an experienced financial planning administrator to join their growing team.</p> <p>As a financial planning administrator, you will manage all asp",58521ec6d1f0598c,ref:1734485,False,False
