display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
1786379,Head Of Marketing,Not Specified,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,70000.00,80000.00,Annual,70000.0,80000.0,,structured,">£50,000 OUT",TITLE,1,marketing strategy,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Head Of Marketing - Fast-growing fashion brand</strong></p> <p></p> <p>Salary - £70k - £80k DOE + Benefits</p> <p>Location - Manchester</p> <ul> <li>Birthday off!</li> <li>Product discount</li> <li>£500 annual giftcard</li> <li>Free parking</li> <li>Progression growth</li> </ul> <p>Zachary Daniels are partnered with a fast-growing, digitally native womenswear brand known for its elevated aesthetic, trend-led collections, and strong social-first identity. Built around in-house design and a highly engaged online community, the brand has quickly established itself within the contemporary fashion space by blending premium-inspired styling with accessible price points.</p> <p></p> <p>T",4db5f2c04442670a,ref:1786379,False,False
1786371,Head Of Marketing,Manchester,Lancashire,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,70000.00,80000.00,Annual,70000.0,80000.0,,structured,">£50,000 OUT",TITLE,1,marketing strategy,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Head Of Marketing - Fast-growing fashion brand</strong></p> <p></p> <p>Salary - £70k - £80k DOE + Benefits</p> <p>Location - Manchester</p> <ul> <li>Birthday off!</li> <li>Product discount</li> <li>£500 annual giftcard</li> <li>Free parking</li> <li>Progression growth</li> </ul> <p>Zachary Daniels are partnered with a fast-growing, digitally native womenswear brand known for its elevated aesthetic, trend-led collections, and strong social-first identity. Built around in-house design and a highly engaged online community, the brand has quickly established itself within the contemporary fashion space by blending premium-inspired styling with accessible price points.</p> <p></p> <p>T",c5111675447ff953,ref:1786371,False,False
1764167,Sales & Marketing Advisor - No Experience Required,Nottingham,Nottinghamshire,Nottinghamshire,Nottinghamshire,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,brand awareness,OUT_SPECIALIST,specialist/senior title boundary,"<p><b>Nottingham Sales Opportunity: Sales Advisor (Entry Level) - Immediate Starts Available</b></p> <p><em>This is a fast-paced opportunity offering opportunity to</em><b><em> upskill yourself</em></b><em> within a customer-facing environment</em></p> <p>Our client is a well-established sales and marketing company based in Nottingham, known for delivering high-quality service to a non profit clients. They are seeking motivated individuals who are eager to develop new skills and gain experience within a customer-facing role.</p> <p>Sessions with experienced individuals is available from the start, alongside client training, helping successful applicants build the confidence and skills requir",16d91e7eddd32e3d,ref:1764167,False,False
1764165,Sales & Marketing Advisor - Entry Level,Barnet,Hertfordshire,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,brand awareness,OUT_SPECIALIST,specialist/senior title boundary,"<p><b>Sales & Marketing Advisor (Entry Level) - Immediate Start</b></p> <p><b>Full-Time Equivalent Availability Required</b></p> <p><b>Are you looking for a new career</b></p> <p><b>Want a role that is both challenging and rewarding</b></p> <p><b>Are you the type of person that is hardworking, positive, and goal-driven</b></p> <p>Our client, located in the heart of London, is actively recruiting Entry-Level Sales & Marketing Advisor to support continued expansion and growing client demand. Working on behalf of recognised non-profit organisations, successful individuals will represent client campaigns through retail pop-ups, promotional events and other event-based settings, gaining practical",7be53f3f3e8a37df,ref:1764165,False,False
1786252,SEO Account Manager,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,digital marketing,BORDERLINE,title needs advert-context review,"<p>We are partnering with a leading digital marketing agency to find an experienced <strong>Senior SEO Account Manager </strong>to support across fintech businesses.</p> <p></p> <p><strong>The Role</strong></p> <p>As Senior SEO Account Manager, you will be responsible for developing and delivering SEO strategies across multiple client accounts, with a particular focus on technical SEO, website migrations, and organic growth.</p> <p></p> <p>Responsibilities include:</p> <p> Leading SEO strategy and delivery across multiple client accounts</p> <p> Managing day-to-day client relationships and acting as the primary SEO contact</p> <p> Conducting comprehensive technical SEO audits and identifying",d375aed20174e4d8,ref:1786252,False,False
1771794,Social Media Manager - 12 month FTC,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,2,social media; brand awareness,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>ob Title:</strong> Social Media Manager - UK & Ireland - 12 Month FTC</p> <p><strong>Location: </strong>Cheapside, London</p> <p><strong>Reports to:</strong> Head of Communications, UK&I</p> <p></p> <p><strong>About the Role</strong></p> <p>We're looking for a creative, data-driven Social Media Manager to join our dynamic UKI marketing team. This role is central to building brand awareness and engagement across LinkedIn and other key platforms, championing employee advocacy, and amplifying both UK-led campaigns and global content.</p> <p></p> <p>You'll be a key player in bringing our flagship campaigns - like the Hays Salary Guide - to life through compelling storytelling, innovat",a5febb08d7f1b5d8,ref:1771794,False,False
1771666,PPC Manager,Stockport,Cheshire,Greater Manchester - South,Greater Manchester - South,YES,Sales & Marketing,40000.00,50000.00,Annual,40000.0,50000.0,,structured,"£40k–£50,000",TITLE,1,campaign performance,BORDERLINE,title needs advert-context review,"<p><strong>PPC Manager</strong></p> <p></p> <p><strong>Key points</strong></p> <p></p> <ul> <li>Salary £40k-£50k DOE</li> <li>Office based role in Stockport</li> <li>Onsite 5 days</li> <li>Lead ownership of Google Ads, Microsoft Ads, and Meta paid media campaigns</li> <li>Opportunity to drive measurable revenue growth within a growing eCommerce environment</li> </ul> <p></p> <p><strong>About the client:</strong></p> <p>Due to continued growth, we're working with an established and fast-growing organisation that operates a successful eCommerce platform serving both B2B and B2C customers.</p> <p>The business is investing heavily in digital performance and is looking for a hands-on, analytical ",17d62f0c65ad79e1,ref:1771666,False,False
1744073,Paid Social Specialist,Tunbridge Wells,Kent,Kent,Kent,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,DESCRIPTION,4,digital marketing; social media; brand awareness; campaign performance,BORDERLINE,description-led family signal needs advert review,"<p>An exciting opportunity has arisen for an experienced Paid Social Specialist to join a growing eCommerce business. Reporting to the Performance Marketing Manager, you will take ownership of global paid social activity across key platforms including Meta, Pinterest, Snapchat and TikTok.</p> <p>This role sits at the heart of the Performance Marketing team, using data, audience insights and platform expertise to develop and optimise campaigns that drive both brand awareness and commercial performance. You'll collaborate closely with teams across Marketing, Brand, Content, eCommerce and Technology to deliver engaging, high-performing campaigns across international markets.</p> <p>If you're pa",70f5107bd274d354,ref:1744073,False,False
1771157,Excel Administrator - Marketing Dept,Not Specified,London,London,London,YES,Administration,,,Annual,,,,missing,missing/unknown,TITLE,3,marketing campaign; marketing campaigns; email marketing,OUT_SPECIALIST,specialist/senior title boundary,"<p>Temp to Perm Immediate Start London Hybrid (2 days a week office based)</p> <p>My client, a busy and dynamic City-based media company, is looking for an Events & Networking Coordinator to join their fast-paced Events & Marketing team.</p> <p>This is a varied role combining data management and analysis, email marketing and event coordination, so we're looking for someone who is highly organised, IT-savvy and particularly confident working with data and Excel.</p> <p><strong>Key Responsibilities</strong><strong><br /></strong> </p><ul> <li>Source, create, manipulate and utilise data to support marketing campaigns and events.</li> <li>Work extensively with Excel and data, including filtering",4e17aab63acefe6b,ref:1771157,False,False
1771105,Senior Data Analyst - Marketing Science,Not Specified,London,London,London,YES,I.T. & Communications,60000.00,75000.00,Annual,60000.0,75000.0,,structured,">£50,000 OUT",TITLE,0,,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>Senior Data Analyst - Marketing Science London</strong> </p><p><strong>£60,000-£75,000 Hybrid London</strong></p> <p>We're hiring a <strong>Senior Data Analyst</strong> to join a growing Marketing Science team within a leading customer experience agency.</p> <p>You'll work across <strong>marketing analytics, customer journey analysis, campaign effectiveness and digital analytics</strong>, turning data into clear insights that influence client and business decisions.</p> <p><strong>What you'll be doing:</strong></p> <ul> <li>Lead analytics projects and take ownership of delivery</li> <li>Analyse campaign and customer journey performance</li> <li>Use <strong>SQL and/or Python</stron",61a724a276ccd9f3,ref:1771105,False,False
1770791,Account Manager - Social & Digital Agency,Manchester,Lancashire,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,Sales & Marketing,38000.00,38000.00,Annual,38000.0,38000.0,,structured,£30k–£40k,DESCRIPTION,2,social media; campaign performance,BORDERLINE,description-led family signal needs advert review,"<p><strong>Manchester, Hybrid <br />Salary: Up to £38,000</strong></p> <p> Axon Moore are currently partnering with a high-growth, award-winning digital agency who are looking for an Account Manager to join their Client Services team.</p> <p>This is a fantastic opportunity for someone who enjoys building strong client relationships, managing exciting campaigns and working in a fast-paced, creative environment.</p> <p> The role: As an Account Manager, you'll take ownership of day to day client relationships and play a key role in delivering campaigns from initial brief through to completion.</p> <p><strong>You'll be responsible for:</strong> </p><ul> <li>Building and maintaining strong, long-",b195f25aba95c8ce,ref:1770791,False,False
1770784,Marketing Executive,Sheffield,Yorkshire,Yorkshire - South,Yorkshire - South,YES,Sales & Marketing,35000.00,35000.00,Annual,35000.0,35000.0,35000.0,structured,£30k–£40k,TITLE,8,marketing campaign; marketing campaigns; digital marketing; email marketing; social media; campaign performance; content creation; website content,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Role:</strong> Marketing Executive - Sheffield </p> <p><strong>Salary:</strong> £35k per annum DOE</p> <p><strong>Hours:</strong> 34.5 hrs per week, Mon-Thurs: 08.30 to 16.45 (30 min lunch break) & Fri: 08.30 to 12.00 (no lunch break)</p> <p><strong>Benefits:</strong></p> <ul> <li>Pension: ERs Cont. 5% & EE Cont. 5%</li> <li>Group Life Cover: x 2 basic salary</li> <li>Annual Leave: 35 days including UK statutory bank holiday</li> <li>Staff Bonus Scheme (dependent on overall business performance)</li> </ul> <p><strong>Position Overview:</strong></p> <p>Elevation Recruitment Group are delighted to be partnering with a business that designs and manufactures hazardous area lighting fo",d6cf2a6337699bbd,ref:1770784,False,False
1770687,Social Media Manager,Not Specified,London,London,London,YES,Sales & Marketing,,,Annual,,,,missing,missing/unknown,TITLE,1,social media,LIKELY_IN,family title is a strong inclusion signal,"<p><strong>Social Media & Content Manager</strong></p> <p>Following the exciting announcement of our partnership with Everton Football Club, we are seeking a highly creative and hands-on Social Media Manager & Content Creator to lead the execution of our social media strategy across key platforms.</p> <p>We're looking for a hands-on content creator to manage content end-to-end, from concept and production to publishing and optimisation.</p> <p>You'll turn markets, products, and brand moments into compelling, audience-first content.</p> <p>This is not a coordination or scheduling role, you will be expected to generate ideas and create content yourself on a daily basis.</p> <p><strong>Key Resp",dcfa28f50930e920,ref:1770687,False,False
