display_reference,title,area,location,ontap_geo_cluster,assessable_market,in_uk_market_universe,jobg8_classification,salary_minimum_raw,salary_maximum_raw,salary_period,annualised_minimum_estimate,annualised_maximum_estimate,description_annualised_maximum_estimate,salary_evidence_source,salary_bucket,discovery_source,description_signal_count,description_signals,provisional_decision,provisional_reason,description_excerpt,content_dedupe_key,dedupe_key,is_duplicate,is_content_duplicate
f3ce3d9e-6e5b-4c28-990f-ecfad5cb2ab0,HR Generalist,Bradford,Yorkshire,Yorkshire - West,Yorkshire - West,YES,HR / Recruitment,40000.00,50000.00,Annual,40000.0,50000.0,,structured,"£40k–£50,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p>HR Generalist opportunity available working for a leading company based fully onsite in Bradford, West Yorkshire. This role is available on a 6 month fixed term contract basis initially with a view to being made more permanent. This is a stand alone HR role to provide full comprehensive HR knowledge to the leadership team and on site managers on all matters regarding Employee Relations, reward and benefits, payroll and colleague engagement.</p><p>The role:</p><ul><li>Responsible for day to day HR function</li><li>Employee Relations, reward and benefits, payroll and colleague engagement</li><li>Employee engagement</li><li>Support negotiations of yearly pay increases</li><li>Payroll respons",7d3835fb739f1daf,ref:f3ce3d9e-6e5b-4c28-990f-ecfad5cb2ab0,False,False
da036b60-2790-4729-8e77-3296e4ae289a,HR Advisor,Doncaster,Yorkshire,Yorkshire - South,Yorkshire - South,YES,HR / Recruitment,35000.00,38000.00,Annual,35000.0,38000.0,,structured,£30k–£40k,TITLE,1,employee lifecycle,OUT_SPECIALIST,specialist/senior title boundary,"<p><strong>Elevation HR </strong> are excited to be recruiting an experienced <strong>HR Advisor</strong> for a growing <strong>manufacturing business</strong> based in <strong>Doncaster</strong> on a <strong>full-time, permanent basis.</strong></p><p></p><p>Reporting into the HR Business Partner, this is a brand-new role created as a result of continued growth, offering an exciting opportunity for an experienced HR professional to join a thriving business. You'll play a key role in supporting the business, with a strong focus on Employee Relations while contributing across the full employee lifecycle.</p><p></p><p><strong>Benefits as a HR Advisor include:</strong></p><ul><li>25 Days Annual ",b8390822625966bc,ref:da036b60-2790-4729-8e77-3296e4ae289a,False,False
c351b8d3-ebae-4a17-bd07-5e6e2d1c9c6a,Recruitment Account Coordinator (Part-time),Poole,Dorset,Dorset,Dorset,YES,HR / Recruitment,28000.00,28000.00,Annual,28000.0,28000.0,14000.0,structured,£25k–£30k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><strong>Part-time (20h) - On-site - Permanent</strong></p><p><strong>Salary: £14,000 per annum + bonus (pro rata of annual salary of £28,000)</strong></p><p></p><p>Have you considered a career in recruitment? You possess drive, ambition, discipline, and structure, but haven't yet had the opportunity to put it all into practice? Come and showcase your potential at Staffline. </p><p><strong>The Opportunity </strong></p><p>This is your chance to join the UK's largest recruitment business as a Temporary Onsite Recruitment Account Coordinator. In this role, you'll be providing temporary workers to our highly successful food manufacturing operation in Poole. </p><p>To excel in this role, your f",fabf2d79d8af3eb9,ref:c351b8d3-ebae-4a17-bd07-5e6e2d1c9c6a,False,False
9dec967e-4918-41a8-8478-fa0923c5c783,HR Advisor,Aberdeen,Aberdeenshire,North Scotland,North Scotland,YES,HR / Recruitment,42000.00,42000.00,Annual,42000.0,42000.0,,structured,"£40k–£50,000",TITLE,3,people team; employee lifecycle; learning and development,OUT_SPECIALIST,specialist/senior title boundary,"<p>Are you an experienced HR professional looking for a role that combines employee relations, people development, recruitment, engagement and organisational improvement?</p><p>We're seeking an enthusiastic and knowledgeable <strong>HR Advisor</strong> to join a progressive and people-focused organisation in Aberdeen. This is an excellent opportunity to become a trusted advisor, partnering with managers and colleagues to deliver high-quality HR support while helping to shape a positive, inclusive and high-performing workplace culture.</p><p>Working as a key member of the People Team, you'll provide expert guidance across the full employee lifecycle and play an active role in driving strategi",3d2df5e0e10fadf0,ref:9dec967e-4918-41a8-8478-fa0923c5c783,False,False
78f4c04c-6e64-45dd-b8b3-2ba440f0f9f1,Recruitment Account Coordinator,Doncaster,Yorkshire,Yorkshire - South,Yorkshire - South,YES,HR / Recruitment,27000.00,28000.00,Annual,27000.0,28000.0,28000.0,structured,£25k–£30k,TITLE,0,,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><strong>Full time - On-site - 6-12M FTC - 5 out of 7</strong></p><p><strong>Salary: £28,000 per annum + bonus </strong></p><p>Have you considered a career in recruitment? You possess drive, ambition, discipline, and structure, but haven't yet had the opportunity to put it all into practice? Come and showcase your potential at Staffline.</p><p><strong>The Opportunity</strong></p><p>This is your chance to join the UK's largest recruitment business as a Temporary Onsite Recruitment Account Coordinator. In this role, you'll be providing temporary workers to our highly successful warehousing operation in Thorne.</p><p>To excel in this role, your focus will be on customers, committed to deliver",c4115e18585386ea,ref:78f4c04c-6e64-45dd-b8b3-2ba440f0f9f1,False,False
67bb690a-6551-4634-9198-23f09d2f7a9f,HR Manager,Not Specified,Birmingham,West Midlands - Birmingham & Solihull,West Midlands - Birmingham & Solihull,YES,HR / Recruitment,40000.00,55000.00,Annual,40000.0,55000.0,,structured,">£50,000 OUT",TITLE,3,human resources; employee lifecycle; talent acquisition,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>HR Manager</strong></p><p><strong>Location:</strong> Birmingham</p><p><strong>Salary:</strong> £40,000 - £50,000 + Benefits</p><p><strong>HR Manager Human Resources Manager People Manager Employee Relations CIPD</strong></p><p>Are you an experienced <strong>HR Manager</strong> looking for an opportunity to make a real impact within a growing and successful business?</p><p>We are recruiting for an ambitious and proactive <strong>HR Manager</strong> to lead the HR function, partnering with senior management to develop people strategies, drive employee engagement and ensure best practice across all areas of Human Resources.</p><p>This is a varied and rewarding position where you will",7807e5cfc5092b2d,ref:67bb690a-6551-4634-9198-23f09d2f7a9f,False,False
107683146,HR Operations Analyst,Newcastle Upon Tyne,Tyne And Wear,"North East - Tyneside, Wearside & Northumberland",North East,YES,HR / Recruitment,45000.00,45000.00,Annual,45000.0,45000.0,,structured,"£40k–£50,000",TITLE,0,,OUT_SPECIALIST,specialist/senior title boundary,"<p><b>HR Operations Analyst</b></p><p>Our client, a specialist consultancy based in Newcastle upon Tyne, creates tailored technology solutions for the complex and demanding defence & finance sectors. As their organisation continues to grow in the region, they now seek to appoint a graduate HR Operations Analyst to manage the administrative lifecycle from onboarding to offboarding click apply for full job details<img src=""https://www.jobg8.com/Tracking.aspx?Dw9iAXzSqBZ8FphHoVlb2mtgmMjTZ8WMk"" width=""0"" height=""0"" />",ed57ed76ae70ac16,ref:107683146,False,False
23643_225494042,HR and Facilities Coordinator,City,Manchester,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,HR / Recruitment,29000.00,35000.00,Annual,29000.0,35000.0,,structured,£30k–£40k,TITLE,3,hr administration; personnel records; recruitment process,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><strong>Do you have strong experience in an HR Coordinator or HR Administrator role? Do you have experience or the ability to provide wider office support? Want to work for a highly successful company that is continuing to expand? Are you looking for a role that offers excellent prospects including training and development with support to study CIPD? If so, this is the role for you! </strong><br><br><strong>Based in their modern offices in the centre of Manchester and close to transport links, this is a fantastic career opportunity. As well as a salary of up to 35,000, the role offers superb benefits. </strong><br><br><strong>What will you get in return for your work as an HR Coordinator?",22e1613e7db9e367,ref:23643_225494042,False,False
23643_225492689,Temporary Recruitment Resourcer (Part-Time),Grimsby,Lincolnshire,Lincolnshire,Lincolnshire,YES,HR / Recruitment,14.00,14.00,Hourly,27300.0,27300.0,,structured,£25k–£30k,TITLE,1,new starter,BORDERLINE,mixed/ambiguous title requires advert-context review,"<p><strong>Temporary Recruitment Resourcer (Part-Time)</strong><br><br><strong>Location:</strong> Grimsby Office (training period), then Home Based<br><br><strong>Hours:</strong> 10:00am - 2:00pm, Monday to Friday (some flexibility available for the right candidate; however, the start time cannot be before 9:00am)<br><br><strong>Contract:</strong> Temporary, ongoing<br><br><strong>Salary:</strong> 14.00 per hour<br><br>Manpower are looking for a motivated and organised Temporary Recruitment Resourcer to support our busy recruitment team. This is an excellent opportunity for someone with recruitment, administration, customer service, or resourcing experience who enjoys working in a fast-paced",bd14bd6094e1eed2,ref:23643_225492689,False,False
dcbcfd5c-1ef5-4bcb-9280-e2d1c999aae6,HR Coordinator,Hemel Hempstead,Hertfordshire,Hertfordshire,Hertfordshire,YES,HR / Recruitment,34000.00,38000.00,Annual,34000.0,38000.0,,structured,£30k–£40k,TITLE,5,hr administration; employee lifecycle; employee records; recruitment administration; hr system,LIKELY_IN,family title is a strong inclusion signal,"<p>We are seeking an experienced HR Coordinator to join a busy HR team based in Hemel Hempstead, supporting a large, multi-site workforce. This is an excellent opportunity for a detail-oriented HR professional who enjoys working in a fast-paced environment and wants to gain broad exposure across the full employee lifecycle.</p><p><strong>Client Details</strong></p><p>Our client is a leading UK organisation operating across multiple locations, supporting a large workforce within operational and customer-focused environments. Following a recent transformation of the HR function, the business has adopted a regional structure designed to provide a consistent, high-quality people service while cr",a80709624b0fd53e,ref:dcbcfd5c-1ef5-4bcb-9280-e2d1c999aae6,False,False
039d3a6c-14fd-4917-bbea-31169adc91fe,HR Manager,Not Specified,London,London,London,YES,HR / Recruitment,60000.00,65000.00,Annual,60000.0,65000.0,65000.0,structured,">£50,000 OUT",TITLE,1,employee lifecycle,OUT_SALARY,"annualised salary exceeds £50,000","<p><strong>HR Manager</strong><strong>Location:</strong> London (3 Days in the Office / 2 Days from Home)<strong>Salary:</strong> £65,000 per annum<strong>Job Type:</strong> Permanent Full Time<strong>Hours:</strong> Monday to Friday, 9:00am - 5:30pm</p><p>An excellent opportunity has arisen for an experienced HR Manager to join the HR team of a leading law firm in London.</p><p>Working as part of a small and supportive team, you'll provide broad HR support with a particular focus on the trainee population. This role offers the opportunity to work closely with employees and senior stakeholders across the full trainee lifecycle, from onboarding through to qualification.</p><strong>Key Respons",92d53d259c7c2f52,ref:039d3a6c-14fd-4917-bbea-31169adc91fe,False,False
01aa13a9-91d4-46a1-a814-ffda24fbe920,Senior Human Resources Officer,Manchester,Lancashire,Greater Manchester - Manchester & Salford,Greater Manchester - Manchester & Salford,YES,HR / Recruitment,37020.00,37020.00,Annual,37020.0,37020.0,37020.0,structured,£30k–£40k,TITLE,1,human resources,BORDERLINE,description-led family signal needs advert review,"<p><strong>Senior Human Resources Officer</strong></p><p><strong>Location:</strong> North West England<strong>Salary:</strong> £37,020 per annum<strong>Contract:</strong> Full Time, Permanent</p><p><strong>About the Role</strong></p><p>We are looking for an experienced and proactive <strong>Senior Human Resources Officer</strong> to join a busy and professional organisation. This is a fantastic opportunity for a CIPD-qualified HR professional with strong employee relations experience who enjoys working in a fast-paced environment.</p><p>You will provide expert HR advice and support to managers, lead recruitment and selection activity, manage employee relations casework, and assist with organ",8817066ba9878aca,ref:01aa13a9-91d4-46a1-a814-ffda24fbe920,False,False
