anchor_location,anchor_region,anchor_job_count,nearby_location,nearby_region,nearby_job_count,distance_miles,distance_method,max_distance_miles,display_location_policy,review_status
Cramlington,"North East - Tyneside, Wearside & Northumberland",1,Gateshead,"North East - Tyneside, Wearside & Northumberland",6,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cramlington,"North East - Tyneside, Wearside & Northumberland",1,Ryton,"North East - Tyneside, Wearside & Northumberland",1,10.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cramlington,"North East - Tyneside, Wearside & Northumberland",1,Washington,"North East - Tyneside, Wearside & Northumberland",1,13.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cramlington,"North East - Tyneside, Wearside & Northumberland",1,Sunderland,"North East - Tyneside, Wearside & Northumberland",1,14.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cranbrook,Kent,1,Maidstone,Kent,5,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cranbrook,Kent,1,Tunbridge Wells,Kent,1,12.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cranbrook,Kent,1,Tonbridge,Kent,4,13.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Cranbrook,Kent,1,West Malling,Kent,1,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Faygate,Sussex,1,3.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Horley,Surrey,1,4.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Horsham,Sussex,1,7.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Lingfield,Surrey,2,8.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Redhill,Surrey,4,8.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Dorking,Surrey,2,10.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Oxted,Surrey,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Tadworth,Surrey,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crawley,Sussex,2,Fetcham,Surrey,1,14.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crewe,Cheshire - East,3,Nantwich,Cheshire - East,1,3.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crewe,Cheshire - East,3,Winsford,Cheshire - West,1,7.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crewe,Cheshire - East,3,Northwich,Cheshire - West,1,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crewe,Cheshire - East,3,Stoke-on-trent,Staffordshire,3,12.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Crewe,Cheshire - East,3,Knutsford,Cheshire - East,2,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Carshalton,London,1,3.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Beckenham,London,1,3.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Morden,London,1,4.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Sutton,London,2,4.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Bromley,London,4,5.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Wandsworth,London,4,6.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Chislehurst,London,1,7.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Lambeth,London,1,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Epsom,Surrey,3,8.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Knightsbridge,London,1,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Tadworth,Surrey,1,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Kingston Upon Thames,London,1,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,London,London,220,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Chessington,London,1,8.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Sidcup,London,1,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Oxted,Surrey,1,9.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Redhill,Surrey,4,10.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Islington,London,1,10.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Brentford,London,2,11.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Isleworth,London,3,12.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Middlesex,London,6,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Fetcham,Surrey,1,12.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Walton-on-thames,Surrey,1,13.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Dartford,Kent,1,14.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Ilford,London,1,14.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Dorking,Surrey,2,14.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Sevenoaks,Kent,2,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Southall,London,1,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Horley,Surrey,1,14.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Croydon,London,3,Lingfield,Surrey,2,14.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Hornchurch,London,1,2.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Rainham,London,1,2.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Upminster,London,1,3.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Ilford,London,1,4.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Dartford,Kent,1,7.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Brentwood,Essex,1,7.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Sidcup,London,1,9.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Chislehurst,London,1,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Gravesend,Kent,2,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Islington,London,1,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Bromley,London,4,11.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Lambeth,London,1,12.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Beckenham,London,1,12.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Enfield,London,1,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,London,London,220,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dagenham,London,2,Knightsbridge,London,1,14.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Darlington,North East - County Durham & Darlington/Hartlepool,4,Bishop Auckland,North East - County Durham & Darlington/Hartlepool,1,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Darlington,North East - County Durham & Darlington/Hartlepool,4,Spennymoor,North East - County Durham & Darlington/Hartlepool,1,12.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Darlington,North East - County Durham & Darlington/Hartlepool,4,Northallerton,Yorkshire - North,5,13.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Rainham,London,1,4.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Sidcup,London,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Chislehurst,London,1,6.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Gravesend,Kent,2,6.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Dagenham,London,2,7.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Hornchurch,London,1,7.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Upminster,London,1,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Bromley,London,4,9.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Ilford,London,1,9.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Beckenham,London,1,10.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Sevenoaks,Kent,2,12.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Brentwood,Essex,1,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Snodland,Kent,1,12.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Rochester,Kent,1,13.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,West Malling,Kent,1,13.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Croydon,London,3,14.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Lambeth,London,1,14.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Gillingham,Kent,3,14.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dartford,Kent,1,Islington,London,1,15.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Batley,Yorkshire - West,1,0.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Wakefield,Yorkshire - West,9,5.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Brighouse,Yorkshire - West,4,6.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Huddersfield,Yorkshire - West,2,7.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Pudsey,Yorkshire - West,1,7.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Leeds,Yorkshire - West,25,8.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Bradford,Yorkshire - West,11,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Normanton,Yorkshire - West,1,8.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dewsbury,Yorkshire - West,2,Bingley,Yorkshire - West,1,13.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Doncaster,Yorkshire - South,7,Rotherham,Yorkshire - South,3,11.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Doncaster,Yorkshire - South,7,Brinsworth,Yorkshire - South,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Fetcham,Surrey,1,4.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Tadworth,Surrey,1,5.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Redhill,Surrey,4,7.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Epsom,Surrey,3,7.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Horley,Surrey,1,8.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Chessington,London,1,9.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Faygate,Sussex,1,10.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Sutton,London,2,10.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Guildford,Surrey,1,10.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Crawley,Sussex,2,10.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Walton-on-thames,Surrey,1,11.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Horsham,Sussex,1,11.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Carshalton,London,1,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Shepperton,Surrey,1,12.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Godalming,Surrey,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Kingston Upon Thames,London,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Morden,London,1,12.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Chertsey,Surrey,1,13.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Lingfield,Surrey,2,14.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Oxted,Surrey,1,14.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dorking,Surrey,2,Croydon,London,3,14.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Droitwich,Worcestershire,1,Worcester,Worcestershire,2,6.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Tipton,West Midlands - Black Country,2,2.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Wolverhampton,West Midlands - Black Country,3,6.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Walsall,West Midlands - Black Country,1,7.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Birmingham,West Midlands - Birmingham & Solihull,31,7.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Cannock,Staffordshire,1,13.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Solihull,West Midlands - Birmingham & Solihull,3,14.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dudley,West Midlands - Black Country,1,Chelmsley Wood,West Midlands - Birmingham & Solihull,2,14.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Dundee,Scotland Central - Tayside,4,Forfar,Scotland Central - Tayside,2,12.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Meadowfield,North East - County Durham & Darlington/Hartlepool,1,2.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Spennymoor,North East - County Durham & Darlington/Hartlepool,1,5.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Chester Le Street,North East - County Durham & Darlington/Hartlepool,4,5.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Stanley,North East - County Durham & Darlington/Hartlepool,1,8.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Washington,"North East - Tyneside, Wearside & Northumberland",1,8.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Bishop Auckland,North East - County Durham & Darlington/Hartlepool,1,9.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Peterlee,North East - County Durham & Darlington/Hartlepool,1,9.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Sunderland,"North East - Tyneside, Wearside & Northumberland",1,11.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Gateshead,"North East - Tyneside, Wearside & Northumberland",6,12.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Newcastle Upon Tyne,"North East - Tyneside, Wearside & Northumberland",43,13.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Durham,North East - County Durham & Darlington/Hartlepool,6,Hebburn,"North East - Tyneside, Wearside & Northumberland",2,13.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Eastbourne,Sussex,2,Hailsham,Sussex,1,6.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Eastbourne,Sussex,2,Hastings,Sussex,3,14.2,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Eastleigh,Hampshire,3,Southampton,Hampshire,9,4.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Eastleigh,Hampshire,3,Romsey,Hampshire,2,6.7,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Eastleigh,Hampshire,3,Winchester,Hampshire,3,6.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Eastleigh,Hampshire,3,Fareham,Hampshire,3,10.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Edinburgh,Scotland Central - Edinburgh & Lothians,9,Livingston,Scotland Central - Edinburgh & Lothians,1,13.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Ellesmere Port,Cheshire - West,2,Chester,Cheshire - West,5,6.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Ellesmere Port,Cheshire - West,2,Runcorn,Cheshire - Warrington & Halton,1,8.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Ellesmere Port,Cheshire - West,2,Liverpool,Merseyside - Liverpool,18,9.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Potters Bar,Hertfordshire,1,4.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Barnet,London,1,5.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Islington,London,1,8.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Borehamwood,London,3,8.3,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Ilford,London,1,9.4,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,London,London,220,10.1,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Lambeth,London,1,10.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Knightsbridge,London,1,10.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Middlesex,London,6,11.5,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Welwyn Garden City,Hertfordshire,1,11.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Harrow,London,3,11.8,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Bushey,London,1,11.9,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,Harlow,Essex,1,12.0,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
Enfield,London,1,St. Albans,Hertfordshire,1,12.6,HAVERSINE_STRAIGHT_LINE,15.0,PRESERVE_TRUE_JOB_LOCATION,REVIEW
